"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","dateTime"
"68327","0.322","0.122","242.100","1.400","0.000","0.000",0,2007-02-02 04:10:00
"68328","0.320","0.122","242.060","1.400","0.000","0.000",0,2007-02-02 04:11:00
"68329","0.320","0.122","242.310","1.400","0.000","0.000",0,2007-02-02 04:12:00
"68330","0.320","0.122","242.140","1.400","0.000","0.000",0,2007-02-02 04:13:00
"68331","0.320","0.124","242.530","1.400","0.000","0.000",0,2007-02-02 04:14:00
"68332","0.318","0.122","242.230","1.400","0.000","0.000",0,2007-02-02 04:15:00
"68333","0.318","0.124","242.340","1.400","0.000","0.000",0,2007-02-02 04:16:00
"68334","0.228","0.000","242.530","1.000","0.000","0.000",0,2007-02-02 04:17:00
"68335","0.224","0.000","242.960","1.000","0.000","0.000",0,2007-02-02 04:18:00
"68336","0.226","0.000","242.970","1.000","0.000","0.000",0,2007-02-02 04:19:00
"68337","0.226","0.000","243.130","1.000","0.000","0.000",0,2007-02-02 04:20:00
"68338","0.226","0.000","243.150","1.000","0.000","0.000",0,2007-02-02 04:21:00
"68339","0.224","0.000","242.790","1.000","0.000","0.000",0,2007-02-02 04:22:00
"68340","0.224","0.000","242.780","1.000","0.000","0.000",0,2007-02-02 04:23:00
"68341","0.226","0.000","243.330","1.000","0.000","0.000",0,2007-02-02 04:24:00
"68342","0.226","0.000","243.580","1.000","0.000","0.000",0,2007-02-02 04:25:00
"68343","0.230","0.000","243.820","1.000","0.000","0.000",0,2007-02-02 04:26:00
"68344","0.246","0.000","242.690","1.000","0.000","0.000",0,2007-02-02 04:27:00
"68345","0.246","0.000","241.860","1.000","0.000","0.000",0,2007-02-02 04:28:00
"68346","0.222","0.000","241.690","1.000","0.000","0.000",0,2007-02-02 04:29:00
"68347","0.222","0.000","241.940","1.000","0.000","0.000",0,2007-02-02 04:30:00
"68348","0.224","0.000","242.680","1.000","0.000","0.000",0,2007-02-02 04:31:00
"68349","0.224","0.000","242.600","1.000","0.000","0.000",0,2007-02-02 04:32:00
"68350","0.224","0.000","243.310","1.000","0.000","0.000",0,2007-02-02 04:33:00
"68351","0.226","0.000","243.790","1.000","0.000","0.000",0,2007-02-02 04:34:00
"68352","0.260","0.000","243.920","1.200","0.000","0.000",0,2007-02-02 04:35:00
"68353","0.302","0.098","243.370","1.200","0.000","0.000",0,2007-02-02 04:36:00
"68354","0.302","0.098","243.530","1.200","0.000","0.000",0,2007-02-02 04:37:00
"68355","0.304","0.100","243.940","1.200","0.000","0.000",0,2007-02-02 04:38:00
"68356","0.302","0.098","243.540","1.200","0.000","0.000",0,2007-02-02 04:39:00
"68357","0.300","0.096","243.380","1.200","0.000","0.000",0,2007-02-02 04:40:00
"68358","0.300","0.096","243.380","1.200","0.000","0.000",0,2007-02-02 04:41:00
"68359","0.342","0.134","242.680","1.600","0.000","0.000",0,2007-02-02 04:42:00
"68360","0.408","0.230","242.860","1.800","0.000","0.000",0,2007-02-02 04:43:00
"68361","0.404","0.234","243.370","1.800","0.000","0.000",0,2007-02-02 04:44:00
"68362","0.372","0.188","242.830","1.600","0.000","0.000",0,2007-02-02 04:45:00
"68363","0.328","0.124","242.890","1.400","0.000","0.000",0,2007-02-02 04:46:00
"68364","0.346","0.112","242.380","1.400","0.000","0.000",0,2007-02-02 04:47:00
"68365","0.346","0.110","242.160","1.400","0.000","0.000",0,2007-02-02 04:48:00
"68366","0.340","0.110","241.880","1.400","0.000","0.000",0,2007-02-02 04:49:00
"68367","0.338","0.122","242.240","1.400","0.000","0.000",0,2007-02-02 04:50:00
"68368","0.336","0.122","242.440","1.400","0.000","0.000",0,2007-02-02 04:51:00
"68369","0.334","0.122","242.200","1.400","0.000","0.000",0,2007-02-02 04:52:00
"68370","0.332","0.120","241.670","1.400","0.000","0.000",0,2007-02-02 04:53:00
"68371","0.330","0.120","241.720","1.400","0.000","0.000",0,2007-02-02 04:54:00
"68372","0.330","0.120","241.630","1.400","0.000","0.000",0,2007-02-02 04:55:00
"68373","0.328","0.120","241.760","1.400","0.000","0.000",0,2007-02-02 04:56:00
"68374","0.250","0.000","241.630","1.000","0.000","0.000",0,2007-02-02 04:57:00
"68375","0.234","0.000","241.560","1.000","0.000","0.000",0,2007-02-02 04:58:00
"68376","0.232","0.000","241.290","1.000","0.000","0.000",0,2007-02-02 04:59:00
"68377","0.232","0.000","241.810","1.000","0.000","0.000",0,2007-02-02 05:00:00
"68378","0.234","0.000","242.550","1.000","0.000","0.000",0,2007-02-02 05:01:00
"68379","0.234","0.000","242.800","1.000","0.000","0.000",0,2007-02-02 05:02:00
"68380","0.232","0.000","242.400","1.000","0.000","0.000",0,2007-02-02 05:03:00
"68381","0.232","0.000","242.210","1.000","0.000","0.000",0,2007-02-02 05:04:00
"68382","0.230","0.000","240.920","1.000","0.000","0.000",0,2007-02-02 05:05:00
"68383","0.228","0.000","241.030","1.000","0.000","0.000",0,2007-02-02 05:06:00
"68384","0.230","0.000","241.300","1.000","0.000","0.000",0,2007-02-02 05:07:00
"68385","0.230","0.000","241.580","1.000","0.000","0.000",0,2007-02-02 05:08:00
"68386","0.230","0.000","242.160","1.000","0.000","0.000",0,2007-02-02 05:09:00
"68387","0.230","0.000","241.800","1.000","0.000","0.000",0,2007-02-02 05:10:00
"68388","0.230","0.000","242.210","1.000","0.000","0.000",0,2007-02-02 05:11:00
"68389","0.230","0.000","242.690","1.000","0.000","0.000",0,2007-02-02 05:12:00
"68390","0.230","0.000","241.970","1.000","0.000","0.000",0,2007-02-02 05:13:00
"68391","0.230","0.000","242.520","1.000","0.000","0.000",0,2007-02-02 05:14:00
"68392","0.228","0.000","241.450","1.000","0.000","0.000",0,2007-02-02 05:15:00
"68393","0.228","0.000","241.500","1.000","0.000","0.000",0,2007-02-02 05:16:00
"68394","0.228","0.000","241.880","1.000","0.000","0.000",0,2007-02-02 05:17:00
"68395","0.228","0.000","242.040","1.000","0.000","0.000",0,2007-02-02 05:18:00
"68396","0.228","0.000","242.170","1.000","0.000","0.000",0,2007-02-02 05:19:00
"68397","0.250","0.000","241.850","1.200","0.000","0.000",0,2007-02-02 05:20:00
"68398","0.304","0.090","241.760","1.200","0.000","0.000",0,2007-02-02 05:21:00
"68399","0.304","0.094","242.410","1.200","0.000","0.000",0,2007-02-02 05:22:00
"68400","0.412","0.210","242.490","2.000","0.000","0.000",0,2007-02-02 05:23:00
"68401","0.412","0.226","241.870","1.800","0.000","0.000",0,2007-02-02 05:24:00
"68402","0.406","0.222","241.270","1.800","0.000","0.000",0,2007-02-02 05:25:00
"68403","0.404","0.224","241.400","1.800","0.000","0.000",0,2007-02-02 05:26:00
"68404","0.396","0.222","241.140","1.800","0.000","0.000",0,2007-02-02 05:27:00
"68405","0.392","0.218","240.620","1.800","0.000","0.000",0,2007-02-02 05:28:00
"68406","0.392","0.222","241.210","1.800","0.000","0.000",0,2007-02-02 05:29:00
"68407","0.374","0.202","242.050","1.800","0.000","0.000",0,2007-02-02 05:30:00
"68408","0.322","0.124","242.390","1.400","0.000","0.000",0,2007-02-02 05:31:00
"68409","0.322","0.124","242.640","1.400","0.000","0.000",0,2007-02-02 05:32:00
"68410","0.318","0.122","242.160","1.400","0.000","0.000",0,2007-02-02 05:33:00
"68411","0.318","0.124","242.360","1.400","0.000","0.000",0,2007-02-02 05:34:00
"68412","0.318","0.124","242.280","1.400","0.000","0.000",0,2007-02-02 05:35:00
"68413","0.318","0.122","242.010","1.400","0.000","0.000",0,2007-02-02 05:36:00
"68414","0.270","0.054","242.140","1.200","0.000","0.000",0,2007-02-02 05:37:00
"68415","0.222","0.000","241.860","1.000","0.000","0.000",0,2007-02-02 05:38:00
"68416","0.222","0.000","241.520","1.000","0.000","0.000",0,2007-02-02 05:39:00
"68417","0.222","0.000","242.010","1.000","0.000","0.000",0,2007-02-02 05:40:00
"68418","0.226","0.000","243.320","1.000","0.000","0.000",0,2007-02-02 05:41:00
"68419","0.226","0.000","243.610","1.000","0.000","0.000",0,2007-02-02 05:42:00
"68420","0.224","0.000","242.780","1.000","0.000","0.000",0,2007-02-02 05:43:00
"68421","0.224","0.000","243.060","1.000","0.000","0.000",0,2007-02-02 05:44:00
"68422","0.224","0.000","242.990","1.000","0.000","0.000",0,2007-02-02 05:45:00
"68423","0.224","0.000","242.790","1.000","0.000","0.000",0,2007-02-02 05:46:00
"68424","0.226","0.000","243.190","1.000","0.000","0.000",0,2007-02-02 05:47:00
"68425","0.222","0.000","242.070","1.000","0.000","0.000",0,2007-02-02 05:48:00
"68426","0.224","0.000","242.090","1.000","0.000","0.000",0,2007-02-02 05:49:00
"68427","0.224","0.000","242.750","1.000","0.000","0.000",0,2007-02-02 05:50:00
"68428","0.224","0.000","242.870","1.000","0.000","0.000",0,2007-02-02 05:51:00
"68429","0.224","0.000","242.930","1.000","0.000","0.000",0,2007-02-02 05:52:00
"68430","0.226","0.000","243.140","1.000","0.000","0.000",0,2007-02-02 05:53:00
"68431","0.224","0.000","243.150","1.000","0.000","0.000",0,2007-02-02 05:54:00
"68432","0.226","0.000","243.170","1.000","0.000","0.000",0,2007-02-02 05:55:00
"68433","0.224","0.000","242.840","1.000","0.000","0.000",0,2007-02-02 05:56:00
"68434","0.224","0.000","242.570","1.000","0.000","0.000",0,2007-02-02 05:57:00
"68435","0.300","0.080","242.610","1.400","0.000","0.000",0,2007-02-02 05:58:00
"68436","0.312","0.114","242.960","1.400","0.000","1.000",0,2007-02-02 05:59:00
"68437","0.316","0.116","243.450","1.400","0.000","1.000",0,2007-02-02 06:00:00
"68438","0.318","0.122","244.470","1.400","0.000","1.000",0,2007-02-02 06:01:00
"68439","0.320","0.124","245.010","1.400","0.000","2.000",0,2007-02-02 06:02:00
"68440","0.388","0.192","243.840","1.800","0.000","1.000",0,2007-02-02 06:03:00
"68441","0.430","0.262","244.510","2.000","0.000","2.000",0,2007-02-02 06:04:00
"68442","0.424","0.260","244.010","2.000","0.000","1.000",0,2007-02-02 06:05:00
"68443","0.492","0.334","243.710","2.400","0.000","2.000",0,2007-02-02 06:06:00
"68444","0.494","0.360","242.870","2.400","0.000","1.000",0,2007-02-02 06:07:00
"68445","0.490","0.354","242.050","2.400","0.000","1.000",0,2007-02-02 06:08:00
"68446","0.488","0.356","242.350","2.400","0.000","2.000",0,2007-02-02 06:09:00
"68447","0.486","0.356","242.300","2.400","0.000","1.000",0,2007-02-02 06:10:00
"68448","0.482","0.358","242.630","2.400","0.000","1.000",0,2007-02-02 06:11:00
"68449","0.482","0.364","243.770","2.400","0.000","2.000",0,2007-02-02 06:12:00
"68450","0.478","0.362","243.440","2.400","0.000","1.000",0,2007-02-02 06:13:00
"68451","0.476","0.362","243.480","2.400","0.000","1.000",0,2007-02-02 06:14:00
"68452","0.472","0.362","243.220","2.400","0.000","2.000",0,2007-02-02 06:15:00
"68453","0.402","0.256","242.910","2.000","0.000","1.000",0,2007-02-02 06:16:00
"68454","0.382","0.226","242.520","1.800","0.000","1.000",0,2007-02-02 06:17:00
"68455","0.306","0.116","243.200","1.400","0.000","1.000",0,2007-02-02 06:18:00
"68456","0.306","0.116","243.350","1.400","0.000","2.000",0,2007-02-02 06:19:00
"68457","0.306","0.118","243.780","1.400","0.000","1.000",0,2007-02-02 06:20:00
"68458","0.302","0.114","242.900","1.400","0.000","1.000",0,2007-02-02 06:21:00
"68459","0.302","0.114","242.660","1.400","0.000","1.000",0,2007-02-02 06:22:00
"68460","0.302","0.116","243.300","1.400","0.000","2.000",0,2007-02-02 06:23:00
"68461","0.302","0.116","243.210","1.400","0.000","1.000",0,2007-02-02 06:24:00
"68462","0.300","0.112","242.490","1.200","0.000","1.000",0,2007-02-02 06:25:00
"68463","0.302","0.118","243.830","1.400","0.000","1.000",0,2007-02-02 06:26:00
"68464","0.302","0.118","243.900","1.400","0.000","1.000",0,2007-02-02 06:27:00
"68465","0.290","0.096","242.730","1.200","0.000","1.000",0,2007-02-02 06:28:00
"68466","0.228","0.000","242.500","1.000","0.000","0.000",0,2007-02-02 06:29:00
"68467","0.276","0.000","241.850","1.200","0.000","0.000",0,2007-02-02 06:30:00
"68468","0.424","0.000","241.580","1.800","0.000","0.000",0,2007-02-02 06:31:00
"68469","0.422","0.000","241.280","1.600","0.000","0.000",0,2007-02-02 06:32:00
"68470","0.422","0.000","241.140","1.600","0.000","0.000",0,2007-02-02 06:33:00
"68471","0.434","0.000","241.350","1.800","0.000","0.000",0,2007-02-02 06:34:00
"68472","0.538","0.000","241.390","2.200","0.000","0.000",0,2007-02-02 06:35:00
"68473","0.514","0.000","241.740","2.000","0.000","0.000",0,2007-02-02 06:36:00
"68474","0.842","0.000","241.210","4.000","0.000","0.000",3,2007-02-02 06:37:00
"68475","2.654","0.000","239.390","12.400","0.000","0.000",18,2007-02-02 06:38:00
"68476","4.862","0.000","236.930","20.400","0.000","0.000",18,2007-02-02 06:39:00
"68477","5.448","0.000","236.490","23.000","0.000","0.000",18,2007-02-02 06:40:00
"68478","4.414","0.000","237.260","19.400","0.000","0.000",17,2007-02-02 06:41:00
"68479","2.796","0.000","239.360","11.600","0.000","0.000",18,2007-02-02 06:42:00
"68480","3.320","0.000","238.730","13.800","0.000","0.000",17,2007-02-02 06:43:00
"68481","3.208","0.118","239.090","13.600","0.000","0.000",18,2007-02-02 06:44:00
"68482","3.042","0.170","239.090","12.800","0.000","0.000",17,2007-02-02 06:45:00
"68483","2.646","0.144","240.080","11.400","0.000","0.000",18,2007-02-02 06:46:00
"68484","1.954","0.124","239.760","8.200","0.000","0.000",18,2007-02-02 06:47:00
"68485","2.262","0.106","239.740","9.400","0.000","0.000",17,2007-02-02 06:48:00
"68486","2.294","0.180","240.010","9.600","0.000","0.000",18,2007-02-02 06:49:00
"68487","2.206","0.212","240.270","9.200","0.000","0.000",18,2007-02-02 06:50:00
"68488","2.114","0.212","240.180","8.800","0.000","0.000",18,2007-02-02 06:51:00
"68489","2.112","0.214","240.470","8.800","0.000","0.000",17,2007-02-02 06:52:00
"68490","2.108","0.214","240.380","8.800","0.000","0.000",18,2007-02-02 06:53:00
"68491","2.110","0.216","240.670","8.800","0.000","0.000",18,2007-02-02 06:54:00
"68492","2.112","0.216","240.760","8.800","0.000","0.000",17,2007-02-02 06:55:00
"68493","2.090","0.214","240.180","8.600","0.000","0.000",18,2007-02-02 06:56:00
"68494","2.102","0.218","240.970","8.800","0.000","0.000",18,2007-02-02 06:57:00
"68495","2.100","0.174","240.620","8.800","0.000","0.000",18,2007-02-02 06:58:00
"68496","2.052","0.078","240.010","8.400","0.000","0.000",17,2007-02-02 06:59:00
"68497","2.046","0.064","239.730","8.400","0.000","0.000",18,2007-02-02 07:00:00
"68498","1.986","0.000","239.630","8.200","0.000","0.000",18,2007-02-02 07:01:00
"68499","1.986","0.000","239.710","8.200","0.000","0.000",17,2007-02-02 07:02:00
"68500","1.970","0.000","238.890","8.200","0.000","0.000",18,2007-02-02 07:03:00
"68501","1.962","0.000","238.160","8.200","0.000","0.000",17,2007-02-02 07:04:00
"68502","1.956","0.000","237.980","8.200","0.000","0.000",17,2007-02-02 07:05:00
"68503","1.952","0.000","237.780","8.200","0.000","0.000",18,2007-02-02 07:06:00
"68504","1.954","0.000","237.720","8.200","0.000","0.000",17,2007-02-02 07:07:00
"68505","1.956","0.000","237.920","8.200","0.000","0.000",17,2007-02-02 07:08:00
"68506","1.954","0.000","237.510","8.200","0.000","0.000",18,2007-02-02 07:09:00
"68507","1.962","0.000","237.980","8.200","0.000","0.000",17,2007-02-02 07:10:00
"68508","1.974","0.000","238.880","8.200","0.000","0.000",18,2007-02-02 07:11:00
"68509","1.986","0.000","239.850","8.200","0.000","0.000",17,2007-02-02 07:12:00
"68510","1.980","0.000","239.770","8.200","0.000","0.000",18,2007-02-02 07:13:00
"68511","1.980","0.000","239.900","8.200","0.000","0.000",18,2007-02-02 07:14:00
"68512","1.974","0.000","239.300","8.200","0.000","0.000",17,2007-02-02 07:15:00
"68513","1.984","0.000","239.440","8.200","0.000","0.000",18,2007-02-02 07:16:00
"68514","2.014","0.000","240.550","8.400","0.000","0.000",17,2007-02-02 07:17:00
"68515","2.026","0.000","241.250","8.400","0.000","0.000",18,2007-02-02 07:18:00
"68516","2.016","0.000","240.960","8.400","0.000","0.000",18,2007-02-02 07:19:00
"68517","2.006","0.000","240.820","8.200","0.000","0.000",18,2007-02-02 07:20:00
"68518","1.990","0.000","239.660","8.200","0.000","0.000",17,2007-02-02 07:21:00
"68519","1.986","0.000","238.230","8.200","0.000","0.000",18,2007-02-02 07:22:00
"68520","2.088","0.000","237.830","8.800","0.000","0.000",17,2007-02-02 07:23:00
"68521","2.076","0.098","238.090","8.600","0.000","0.000",18,2007-02-02 07:24:00
"68522","2.062","0.102","238.070","8.600","0.000","0.000",17,2007-02-02 07:25:00
"68523","2.058","0.102","238.210","8.600","0.000","0.000",17,2007-02-02 07:26:00
"68524","2.320","0.104","238.890","9.800","0.000","0.000",18,2007-02-02 07:27:00
"68525","2.736","0.106","238.720","11.400","0.000","0.000",17,2007-02-02 07:28:00
"68526","2.322","0.256","238.560","9.800","0.000","0.000",18,2007-02-02 07:29:00
"68527","2.296","0.230","238.750","9.600","0.000","0.000",17,2007-02-02 07:30:00
"68528","2.324","0.102","238.610","9.600","0.000","0.000",18,2007-02-02 07:31:00
"68529","2.346","0.102","238.720","9.800","0.000","0.000",17,2007-02-02 07:32:00
"68530","2.414","0.102","239.090","10.000","0.000","0.000",18,2007-02-02 07:33:00
"68531","2.444","0.096","237.670","10.200","0.000","0.000",17,2007-02-02 07:34:00
"68532","2.464","0.102","239.140","10.200","0.000","0.000",17,2007-02-02 07:35:00
"68533","2.522","0.168","238.810","10.600","0.000","0.000",18,2007-02-02 07:36:00
"68534","2.536","0.202","238.950","10.600","0.000","0.000",17,2007-02-02 07:37:00
"68535","2.504","0.206","239.780","10.400","0.000","0.000",18,2007-02-02 07:38:00
"68536","2.386","0.110","239.490","10.000","0.000","0.000",18,2007-02-02 07:39:00
"68537","2.412","0.080","239.330","10.000","0.000","0.000",17,2007-02-02 07:40:00
"68538","2.440","0.074","238.320","10.200","0.000","0.000",18,2007-02-02 07:41:00
"68539","2.736","0.072","237.890","11.600","0.000","0.000",17,2007-02-02 07:42:00
"68540","3.186","0.064","236.390","13.600","0.000","0.000",17,2007-02-02 07:43:00
"68541","2.412","0.066","236.620","10.200","0.000","0.000",17,2007-02-02 07:44:00
"68542","2.432","0.074","238.450","10.200","0.000","0.000",18,2007-02-02 07:45:00
"68543","2.444","0.074","239.460","10.200","0.000","0.000",17,2007-02-02 07:46:00
"68544","2.504","0.068","238.450","10.400","0.000","0.000",18,2007-02-02 07:47:00
"68545","2.432","0.000","237.450","10.200","0.000","0.000",17,2007-02-02 07:48:00
"68546","2.390","0.000","237.800","10.000","0.000","0.000",17,2007-02-02 07:49:00
"68547","2.246","0.000","237.520","9.400","0.000","0.000",18,2007-02-02 07:50:00
"68548","2.210","0.000","237.460","9.200","0.000","0.000",17,2007-02-02 07:51:00
"68549","2.206","0.000","238.680","9.200","0.000","0.000",17,2007-02-02 07:52:00
"68550","2.314","0.148","238.250","9.600","0.000","0.000",18,2007-02-02 07:53:00
"68551","2.676","0.000","237.340","11.200","0.000","0.000",17,2007-02-02 07:54:00
"68552","2.686","0.000","235.760","11.400","0.000","0.000",17,2007-02-02 07:55:00
"68553","2.694","0.000","236.140","11.400","0.000","0.000",17,2007-02-02 07:56:00
"68554","2.844","0.000","236.350","12.000","0.000","0.000",17,2007-02-02 07:57:00
"68555","2.880","0.000","236.330","12.200","0.000","0.000",17,2007-02-02 07:58:00
"68556","2.922","0.000","235.360","12.400","0.000","0.000",17,2007-02-02 07:59:00
"68557","2.904","0.000","235.450","12.200","0.000","0.000",17,2007-02-02 08:00:00
"68558","2.842","0.000","235.320","12.000","0.000","0.000",17,2007-02-02 08:01:00
"68559","2.052","0.000","236.200","8.800","0.000","0.000",17,2007-02-02 08:02:00
"68560","1.908","0.000","239.290","8.000","0.000","0.000",18,2007-02-02 08:03:00
"68561","1.924","0.056","239.030","8.000","0.000","0.000",17,2007-02-02 08:04:00
"68562","1.550","0.096","239.410","6.400","0.000","0.000",18,2007-02-02 08:05:00
